productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,extSpeed,extFlavorText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extLife,extMemoryCost,extLevel,extDurability
494338,Power Overwhelming,Power Overwhelming,https://tcgplayer-cdn.tcgplayer.com/product/494338_200w.jpg,74,23123,https://cpt.tcgcsv.com/NLZ5,2023-04-28T04:03:10.867,1,Super Rare,245,Remove any amount of enlighten counters from your champion. Your champion gets +1 level for each counter removed this way until end of turn.,Action,Spell,Arcane,Mage,0,Fast,<em>Power without semblance of subtlety. One would do well to discard notions of escaping unscathed when battling a full-fledged arcanist.</em>,99.94,99.95,99.95,,,Foil,,,,,
494339,Prodigious Burstmage,Prodigious Burstmage,https://tcgplayer-cdn.tcgplayer.com/product/494339_200w.jpg,74,23123,https://cpt.tcgcsv.com/PLZ5,2023-04-28T04:03:10.867,1,Common,148,"[Class Bonus] On Death: Draw a card, then discard a card. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Fire,Mage,5,,"<em>A mage who sought out the truth of this world, and through her efforts, arrived at one word. Explosion.</em>",15.98,23.47,30.95,,,Foil,3,2,,,
494339,Prodigious Burstmage,Prodigious Burstmage,https://tcgplayer-cdn.tcgplayer.com/product/494339_200w.jpg,74,23123,https://cpt.tcgcsv.com/PLZ5,2023-04-28T04:03:10.867,1,Common,148,"[Class Bonus] On Death: Draw a card, then discard a card. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Fire,Mage,5,,"<em>A mage who sought out the truth of this world, and through her efforts, arrived at one word. Explosion.</em>",0.2,0.32,0.5,,,Normal,3,2,,,
494340,Purge in Flames,Purge in Flames,https://tcgplayer-cdn.tcgplayer.com/product/494340_200w.jpg,74,23123,https://cpt.tcgcsv.com/QLZ5,2023-04-28T04:03:10.867,1,Uncommon,149,Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Deal 2 damage to all units except for your champion. Class Bonus: Deal 3 damage to those units instead. (Apply the additional effect only if your champion's class matches this card's class.),Action,Spell,Fire,Mage,8,Slow,,0.15,0.49,0.51,,,Normal,,,,,
494340,Purge in Flames,Purge in Flames,https://tcgplayer-cdn.tcgplayer.com/product/494340_200w.jpg,74,23123,https://cpt.tcgcsv.com/QLZ5,2023-04-28T04:03:10.867,1,Uncommon,149,Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Deal 2 damage to all units except for your champion. Class Bonus: Deal 3 damage to those units instead. (Apply the additional effect only if your champion's class matches this card's class.),Action,Spell,Fire,Mage,8,Slow,,35.0,37.5,39.99,,,Foil,,,,,
494341,"Rai, Archmage",Rai Archmage,https://tcgplayer-cdn.tcgplayer.com/product/494341_200w.jpg,74,23123,https://cpt.tcgcsv.com/RLZ5,2023-04-28T04:03:10.867,1,Common,008,"Rai Lineage (Rai, Archmage must be leveled from a previous level ""Rai"" champion.)<br>Inherited Effect: Whenever you activate your first Mage action card each turn, put an enlighten counter on your champion. (Your champion has this ability as long as this card is part of its lineage.)",Champion,Human,Norm,Mage,,,,0.15,0.25,0.5,0.24,,Normal,,22,2,2,
494342,"Rai, Archmage (CUR)",Rai Archmage CUR,https://tcgplayer-cdn.tcgplayer.com/product/494342_200w.jpg,74,23123,https://cpt.tcgcsv.com/SLZ5,2023-04-28T04:03:10.867,1,Collector Ultra Rare,008,"Rai Lineage<br>Inherited Effect: Whenever you activate your first Mage action card each turn, put an enlighten counter on your champion.",Champion,Human,Norm,Mage,,,,2299.99,2299.99,2299.99,,,Foil,,22,2,2,
494343,"Rai, Mana Weaver",Rai Mana Weaver,https://tcgplayer-cdn.tcgplayer.com/product/494343_200w.jpg,74,23123,https://cpt.tcgcsv.com/TLZ5,2023-04-28T04:03:10.867,1,Common,009,"Rai Lineage (Rai, Mana Weaver must be leveled from a previous level ""Rai"" champion.)<br>REST, Remove four enlighten counters from Rai: Copy target Mage Spell card activation. You may choose new targets for the copy.",Champion,Human,Arcane,Mage,,,,199.99,239.99,249.95,,,Foil,,25,3,3,
494343,"Rai, Mana Weaver",Rai Mana Weaver,https://tcgplayer-cdn.tcgplayer.com/product/494343_200w.jpg,74,23123,https://cpt.tcgcsv.com/TLZ5,2023-04-28T04:03:10.867,1,Common,009,"Rai Lineage (Rai, Mana Weaver must be leveled from a previous level ""Rai"" champion.)<br>REST, Remove four enlighten counters from Rai: Copy target Mage Spell card activation. You may choose new targets for the copy.",Champion,Human,Arcane,Mage,,,,0.25,0.37,0.5,0.34,,Normal,,25,3,3,
494344,"Rai, Mana Weaver (CUR)",Rai Mana Weaver CUR,https://tcgplayer-cdn.tcgplayer.com/product/494344_200w.jpg,74,23123,https://cpt.tcgcsv.com/VLZ5,2023-04-28T04:03:10.867,1,Collector Ultra Rare,009,"Rai Lineage<br>REST, Remove four enlighten counters from Rai: Copy target Mage Spell card activation. You may choose new targets for the copy.",Champion,Human,Arcane,Mage,,,,,,,,,,,25,3,3,
494345,"Rai, Spellcrafter",Rai Spellcrafter,https://tcgplayer-cdn.tcgplayer.com/product/494345_200w.jpg,74,23123,https://cpt.tcgcsv.com/WLZ5,2023-04-28T04:03:10.867,1,Common,007,On Enter: Put two enlighten counters on Rai. (You may remove three enlighten counters from your champion to draw a card.),Champion,Human,Norm,Mage,,,<em>Mana runs richly through this world's leylines. I will make use of its abundance.</em>,0.15,0.25,0.5,0.24,,Normal,,19,1,1,
494345,"Rai, Spellcrafter",Rai Spellcrafter,https://tcgplayer-cdn.tcgplayer.com/product/494345_200w.jpg,74,23123,https://cpt.tcgcsv.com/WLZ5,2023-04-28T04:03:10.867,1,Common,007,On Enter: Put two enlighten counters on Rai. (You may remove three enlighten counters from your champion to draw a card.),Champion,Human,Norm,Mage,,,<em>Mana runs richly through this world's leylines. I will make use of its abundance.</em>,299.99,349.99,399.99,,,Foil,,19,1,1,
494346,"Rai, Spellcrafter (CUR)",Rai Spellcrafter CUR,https://tcgplayer-cdn.tcgplayer.com/product/494346_200w.jpg,74,23123,https://cpt.tcgcsv.com/XLZ5,2023-04-28T04:03:10.867,1,Collector Ultra Rare,007,On Enter: Put two enlighten counters on Rai.,Champion,Human,Norm,Mage,,,<em>Mana runs richly through this world's leylines. I will make use of its abundance.</em>,2399.99,2399.99,2399.99,,,Foil,,19,1,1,
494347,Rallied Advance,Rallied Advance,https://tcgplayer-cdn.tcgplayer.com/product/494347_200w.jpg,74,23123,https://cpt.tcgcsv.com/ZLZ5,2023-04-28T04:03:10.867,1,Common,218,[Class Bonus] On Attack: Wake up target ally you control. (Apply this effect only if your champion's class matches this card's class.),Attack,Sword,Wind,Warrior;Guardian,2,,<em>The mighty shoulder the biggest burdens so others may advance.</em>,0.2,0.3,0.5,0.38,,Normal,1,,,,
494347,Rallied Advance,Rallied Advance,https://tcgplayer-cdn.tcgplayer.com/product/494347_200w.jpg,74,23123,https://cpt.tcgcsv.com/ZLZ5,2023-04-28T04:03:10.867,1,Common,218,[Class Bonus] On Attack: Wake up target ally you control. (Apply this effect only if your champion's class matches this card's class.),Attack,Sword,Wind,Warrior;Guardian,2,,<em>The mighty shoulder the biggest burdens so others may advance.</em>,24.99,25.0,25.0,,,Foil,1,,,,
494348,Ravaging Tempest,Ravaging Tempest,https://tcgplayer-cdn.tcgplayer.com/product/494348_200w.jpg,74,23123,https://cpt.tcgcsv.com/-LZ5,2023-04-28T04:03:10.867,1,Super Rare,219,"Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Banish all allies. For each ally banished this way, its controller draws a card.",Action,Spell,Wind,Mage,8,Fast,,179.99,179.99,179.99,,,Foil,,,,,
494348,Ravaging Tempest,Ravaging Tempest,https://tcgplayer-cdn.tcgplayer.com/product/494348_200w.jpg,74,23123,https://cpt.tcgcsv.com/-LZ5,2023-04-28T04:03:10.867,1,Super Rare,219,"Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Banish all allies. For each ally banished this way, its controller draws a card.",Action,Spell,Wind,Mage,8,Fast,,1.47,1.87,5.0,1.49,,Normal,,,,,
494349,Rebellious Bull,Rebellious Bull,https://tcgplayer-cdn.tcgplayer.com/product/494349_200w.jpg,74,23123,https://cpt.tcgcsv.com/_LZ5,2023-04-28T04:03:10.867,1,Common,104,Rebellious Bull enters the field rested.<br>Pride 3 (This ally won't obey you unless your champion is level 3 or higher.),Ally,Beast;Bull,Norm,Tamer,5,,"<em>Though strong and resilient, these prideful beasts are difficult to make submit.</em>",0.1,0.25,0.5,0.24,,Normal,3,4,,,
494349,Rebellious Bull,Rebellious Bull,https://tcgplayer-cdn.tcgplayer.com/product/494349_200w.jpg,74,23123,https://cpt.tcgcsv.com/_LZ5,2023-04-28T04:03:10.867,1,Common,104,Rebellious Bull enters the field rested.<br>Pride 3 (This ally won't obey you unless your champion is level 3 or higher.),Ally,Beast;Bull,Norm,Tamer,5,,"<em>Though strong and resilient, these prideful beasts are difficult to make submit.</em>",20.0,26.25,29.99,,,Foil,3,4,,,
494350,Reckless Conversion,Reckless Conversion,https://tcgplayer-cdn.tcgplayer.com/product/494350_200w.jpg,74,23123,https://cpt.tcgcsv.com/0MZ5,2023-04-28T04:03:10.867,1,Super Rare,246,Draw two cards into your memory then banish four cards at random from it.<br>[Class Bonus] Return all cards from your memory to your hand. (Apply this effect only if your champion's class matches this card's class.),Action,Spell,Arcane,Mage,0,Slow,,200.0,250.0,299.99,,,Foil,,,,,
494350,Reckless Conversion,Reckless Conversion,https://tcgplayer-cdn.tcgplayer.com/product/494350_200w.jpg,74,23123,https://cpt.tcgcsv.com/0MZ5,2023-04-28T04:03:10.867,1,Super Rare,246,Draw two cards into your memory then banish four cards at random from it.<br>[Class Bonus] Return all cards from your memory to your hand. (Apply this effect only if your champion's class matches this card's class.),Action,Spell,Arcane,Mage,0,Slow,,1.45,1.97,5.0,1.89,,Normal,,,,,
494351,Reckless Researcher,Reckless Researcher,https://tcgplayer-cdn.tcgplayer.com/product/494351_200w.jpg,74,23123,https://cpt.tcgcsv.com/2MZ5,2023-04-28T04:03:10.867,1,Uncommon,150,"[Class Bonus] On Enter: You may banish a fire element card from your graveyard. If you do, choose a unit and deal 2 damage to it. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Fire,Mage,3,,<em>Oh no! not again!</em>,0.15,0.25,0.5,0.2,,Normal,1,1,,,
494351,Reckless Researcher,Reckless Researcher,https://tcgplayer-cdn.tcgplayer.com/product/494351_200w.jpg,74,23123,https://cpt.tcgcsv.com/2MZ5,2023-04-28T04:03:10.867,1,Uncommon,150,"[Class Bonus] On Enter: You may banish a fire element card from your graveyard. If you do, choose a unit and deal 2 damage to it. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Fire,Mage,3,,<em>Oh no! not again!</em>,34.99,34.99,40.0,,,Foil,1,1,,,
494352,Reckless Slash,Reckless Slash,https://tcgplayer-cdn.tcgplayer.com/product/494352_200w.jpg,74,23123,https://cpt.tcgcsv.com/3MZ5,2023-04-28T04:03:10.867,1,Common,105,,Attack,Sword,Norm,Warrior,2,,<em>Sometimes the simplest tactic is the most effective.</em>,0.2,0.25,0.5,0.24,,Normal,3,,,,
494352,Reckless Slash,Reckless Slash,https://tcgplayer-cdn.tcgplayer.com/product/494352_200w.jpg,74,23123,https://cpt.tcgcsv.com/3MZ5,2023-04-28T04:03:10.867,1,Common,105,,Attack,Sword,Norm,Warrior,2,,<em>Sometimes the simplest tactic is the most effective.</em>,34.99,37.42,39.85,,,Foil,3,,,,
494353,Reclaim,Reclaim,https://tcgplayer-cdn.tcgplayer.com/product/494353_200w.jpg,74,23123,https://cpt.tcgcsv.com/5MZ5,2023-04-28T04:03:10.867,1,Uncommon,220,"Return target ally you control to its owner's hand.<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Spell,Wind,Mage,2,Fast,<em>A summoning circle at the ready for a quick escape.</em>,59.99,59.99,59.99,,,Foil,,,,,
494353,Reclaim,Reclaim,https://tcgplayer-cdn.tcgplayer.com/product/494353_200w.jpg,74,23123,https://cpt.tcgcsv.com/5MZ5,2023-04-28T04:03:10.867,1,Uncommon,220,"Return target ally you control to its owner's hand.<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Spell,Wind,Mage,2,Fast,<em>A summoning circle at the ready for a quick escape.</em>,0.35,0.49,0.49,0.48,,Normal,,,,,
494354,Refurbish,Refurbish,https://tcgplayer-cdn.tcgplayer.com/product/494354_200w.jpg,74,23123,https://cpt.tcgcsv.com/6MZ5,2023-04-28T04:03:10.867,1,Common,106,Put two durability counters on target Sword weapon you control.,Action,Craft;Sword,Norm,Warrior,4,Slow,"<em>When whetted and oiled, even scrapped blades can once again become razor-sharp.</em>",0.2,0.35,0.74,,,Normal,,,,,
494354,Refurbish,Refurbish,https://tcgplayer-cdn.tcgplayer.com/product/494354_200w.jpg,74,23123,https://cpt.tcgcsv.com/6MZ5,2023-04-28T04:03:10.867,1,Common,106,Put two durability counters on target Sword weapon you control.,Action,Craft;Sword,Norm,Warrior,4,Slow,"<em>When whetted and oiled, even scrapped blades can once again become razor-sharp.</em>",35.0,39.11,40.0,,,Foil,,,,,
494355,Rending Flames,Rending Flames,https://tcgplayer-cdn.tcgplayer.com/product/494355_200w.jpg,74,23123,https://cpt.tcgcsv.com/7MZ5,2023-04-28T04:03:10.867,1,Rare,151,"[Class Bonus] On Attack: You may banish three fire element cards from your graveyard. If you do, Rending Flames gains ""Whenever this attack would deal damage, it deals double that damage instead.""",Attack,Sword,Fire,Warrior;Assassin,3,,<em>Maximum force at the most critical moment.</em>,99.99,99.99,99.99,,,Foil,3,,,,
494355,Rending Flames,Rending Flames,https://tcgplayer-cdn.tcgplayer.com/product/494355_200w.jpg,74,23123,https://cpt.tcgcsv.com/7MZ5,2023-04-28T04:03:10.867,1,Rare,151,"[Class Bonus] On Attack: You may banish three fire element cards from your graveyard. If you do, Rending Flames gains ""Whenever this attack would deal damage, it deals double that damage instead.""",Attack,Sword,Fire,Warrior;Assassin,3,,<em>Maximum force at the most critical moment.</em>,9.98,9.99,9.99,3.56,,Normal,3,,,,
494356,Restorative Slash,Restorative Slash,https://tcgplayer-cdn.tcgplayer.com/product/494356_200w.jpg,74,23123,https://cpt.tcgcsv.com/8MZ5,2023-04-28T04:03:10.867,1,Common,185,"On Attack: Recover 3. (To recover, remove that many damage counters from your champion.)",Attack,Sword,Water,Warrior,4,,<em>A strike as revitalizing as it is devastating.<br></em>,0.1,0.45,0.75,,,Normal,3,,,,
494356,Restorative Slash,Restorative Slash,https://tcgplayer-cdn.tcgplayer.com/product/494356_200w.jpg,74,23123,https://cpt.tcgcsv.com/8MZ5,2023-04-28T04:03:10.867,1,Common,185,"On Attack: Recover 3. (To recover, remove that many damage counters from your champion.)",Attack,Sword,Water,Warrior,4,,<em>A strike as revitalizing as it is devastating.<br></em>,32.0,37.47,39.95,,,Foil,3,,,,
494357,Revitalizing Cleanse,Revitalizing Cleanse,https://tcgplayer-cdn.tcgplayer.com/product/494357_200w.jpg,74,23123,https://cpt.tcgcsv.com/9MZ5,2023-04-28T04:03:10.867,1,Common,186,"Reveal all cards in your memory. Recover X where X is the amount of water element cards revealed this way. Draw a card. (To recover, remove that many damage counters from your champion.)",Action,Spell,Water,Cleric,5,Fast,<em>A healing prayer for the pure of soul.</em>,47.0,47.5,47.99,,,Foil,,,,,
494357,Revitalizing Cleanse,Revitalizing Cleanse,https://tcgplayer-cdn.tcgplayer.com/product/494357_200w.jpg,74,23123,https://cpt.tcgcsv.com/9MZ5,2023-04-28T04:03:10.867,1,Common,186,"Reveal all cards in your memory. Recover X where X is the amount of water element cards revealed this way. Draw a card. (To recover, remove that many damage counters from your champion.)",Action,Spell,Water,Cleric,5,Fast,<em>A healing prayer for the pure of soul.</em>,0.15,0.45,0.99,0.34,,Normal,,,,,
494358,Safeguard Amulet,Safeguard Amulet,https://tcgplayer-cdn.tcgplayer.com/product/494358_200w.jpg,74,23123,https://cpt.tcgcsv.com/bMZ5,2023-04-28T04:03:10.867,1,Uncommon,049,"Banish Safeguard Amulet: Whenever your champion would take non-attack damage this turn, prevent 4 of that damage.",Item;Regalia,Accessory,Norm,Cleric,,,<em>Hopefully enough to block a fatal spell.</em>,0.35,0.54,0.54,0.53,,Normal,,,0,,
494358,Safeguard Amulet,Safeguard Amulet,https://tcgplayer-cdn.tcgplayer.com/product/494358_200w.jpg,74,23123,https://cpt.tcgcsv.com/bMZ5,2023-04-28T04:03:10.867,1,Uncommon,049,"Banish Safeguard Amulet: Whenever your champion would take non-attack damage this turn, prevent 4 of that damage.",Item;Regalia,Accessory,Norm,Cleric,,,<em>Hopefully enough to block a fatal spell.</em>,59.99,59.99,59.99,15.0,,Foil,,,0,,
494359,Savage Slash,Savage Slash,https://tcgplayer-cdn.tcgplayer.com/product/494359_200w.jpg,74,23123,https://cpt.tcgcsv.com/cMZ5,2023-04-28T04:03:10.867,1,Common,107,"[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost. Apply this effect only if your champion's class matches this card's class.)",Attack,Sword,Norm,Warrior,2,,<em>Her first strike was ferocious.</em>,38.0,44.99,44.99,,,Foil,2,,,,
494359,Savage Slash,Savage Slash,https://tcgplayer-cdn.tcgplayer.com/product/494359_200w.jpg,74,23123,https://cpt.tcgcsv.com/cMZ5,2023-04-28T04:03:10.867,1,Common,107,"[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost. Apply this effect only if your champion's class matches this card's class.)",Attack,Sword,Norm,Warrior,2,,<em>Her first strike was ferocious.</em>,0.22,0.25,0.5,,,Normal,2,,,,
494360,Scattering Gusts,Scattering Gusts,https://tcgplayer-cdn.tcgplayer.com/product/494360_200w.jpg,74,23123,https://cpt.tcgcsv.com/dMZ5,2023-04-28T04:03:10.867,1,Rare,221,"Suppress up to two target allies. (To suppress an ally, banish it and return it to the field under its owner's control at the beginning of the next end phase.)<br>[Class Bonus] Put an enlighten counter on your champion.",Action,Spell,Wind,Cleric;Mage,4,Fast,,69.99,74.99,79.99,,,Foil,,,,,
